word,tag
"CREANGĂ, P. 144",abbr
"Trebuie să umble, să plângă, să se mângâie, să râză, să se bată sau să se ucigă chiar.",quote
"CARAGIALE, O. III, 297",abbr
"Dincolo de  noi,... atâția și atâția care se ucid.",quote
"C. PETRESCU, Î. I, 103",abbr
Am fost trimiși să ne măcelărim unul pe altul... ar vrea să ne ucidem din nou.,quote
"H. LOVINESCU, T. 106",abbr
(Prin exagerare),usg
Discordia ne va ucide. Trebui să ne unim forțele.,quote
"HASDEU, T. C. 35",abbr
"Și-nciudat pe vulpe că l-a amăgit, se duce s-o ucidă în bătaie.",quote
"CREANGĂ, ap. CADE",bibl
"Nu-i ucidea chinul, cât doru-i ucidea.",quote
"COȘBUC, P. II, 201",abbr
Născutu-s-a din setea de lumină Ce pururea pe om va să-l ucidă.,quote
"CODREANU, S. I, 80",abbr
"O, o, nu cumva ți-ai pus în gând să mă ucizi cu o mărturisire?",quote
"REBREANU, I. 105",abbr
"Cântați-mi să mă satur,... Voi, stele, măști de aur, Hieratice făpturi. De m-ar ucide vraja romanticei păduri.",quote
"BOTTA, S. I, 127",abbr
Își chinuiau mintea ce să mai inventeze ca să nu-i ucidă plictiseala.,quote
"PREDA, R. 12",abbr
L-o bătut de l-o ucigat.,quote
ALR II 3 596/95,citedRange
"(Subiectul indică o boală, o substanță toxică, un obiect etc.)",usg
"Medicamentul,... la o doză oarecare, poate să ucigă.",quote
MAN. SĂNĂT. 50/22,citedRange
Cade copacul peste car de-l sfarmă și peste boi de-i ucide.,quote
"CREANGĂ, P. 46",abbr
L-a ajuns boala care l-a ucis.,quote
"ARGHEZI, S. IX, 154",abbr
Molima din 1813-1814 a ucis jumătate din populația capitalei.,quote
"G. BARBU, A. V. 179",abbr
(Prin metonimie),usg
"Cutare produs chimic... se  administrează cu centimiligramul, și rețeta lui ar putea ucide un elefant.",quote
"ARGHEZI, S. XII, 31",abbr
(În imprecații),usg
"Ești mai mare, apoi și mai frumușică, căci aceasta caută, precum îl văz eu, ucide-l-ar pietrile de schimonosit!",quote
"GORJAN, H. 173/14",abbr
Ucig-o toaca! Bată-o pustia! D-ale ei fermeci mi-e rea soția.,quote
"I. VĂCĂRESCUL, P. 330/25",abbr
"Ascundeți-vă mai bine..., ca să nu vă mai găsească, ucigă-l crucea și mănânce-l moartea!",quote
"EMINESCU, P. L. 16",abbr
Dar diavolul ce alta are de lucru decât să ispitească... - ucigă-l crucea!,quote
"CARAGIALE, O. II, 249",abbr
"Ucigă-te bolohanii, unde-ai îmbiat toată ziua,  spânzuratule?",quote
"CONTEMPORANUL, VI",citedRange
2,hi
"Piei, dimone, ucigă-te-ar crucea!",quote
"DELAVRANCEA, V. V. 26",abbr
Ucigă-te toaca! zice bătrâna scuipând în sân.,quote
"AGÂRBICEANU, O. I, 30",abbr
"Se bucura și zicea c-o avut noroc. Norocul, ucigă-l focul . . .",quote
"VLASIU, A. P. 468",abbr
Ptiu! Ucigă-te crucea!,quote
"SORESCU, L. L. III, 90",abbr
"Ucigă-te crucea, drace! Ce nu dai babelor pace?",quote
"JARNÍK - BÂRSEANU, D. 466",abbr
"Ucigă-te crucea, tu ai chiar nebunit de tot.",quote
"RETEGANUL, P. I, 7",abbr
"Ucigă-te toaca, da aici îmi erai părintele!",quote
"SEVASTOS, P. 119",abbr
"ȘEZ. V, 167",citedRange
"Fugi, izdate, blestemate, Ucigă-te sfânta cruce.",quote
"RĂDULESCU-CODIN, L. P. I, 562",abbr
"Ucigă-te sfânta cruce, Sui în pod și n-ai ce duce!",quote
"VICIU, F. 121",abbr
"Ucigă-te crucea, drace, Ce nu dai babelor pace, Să mai facă rugăciuni.",quote
"AN. DOBR. XI, 117",citedRange
ALR II 3 596/346,citedRange
ALR SN VII h 2,citedRange
"Trezindu-se, începe a-și face cruce și a povesti ce a visat strigând: -Ptiu! ucigă-l toaca, necurat.",quote
"SNOAVA, III, 577",citedRange
Compuse:,RegDef
ucigă-l-crucea,hi
-sfânta-cruce,hi
ucigă-l-toaca,hi
ucigă-l-tămâia,hi
-fumul-,hi
tămâii,hi
ucigă-l-pietrele,hi
bolovanii,hi
ucigă-l-vederea,hi
mânia,hi
focul,hi
întunerecul,hi
ucigă-l-Maica-Precista,hi
Doamne),hi
s.m.,MorfDef
(popular),usg
nume dat diavolului.,RegDef
Cf.,bibl
POLIZU,abbr
Fugea lumea de dânsul ca de ucigă-l toaca.,quote
"GHICA, S. 41",abbr
"PONTBRIANT, D.",abbr
"Îngerul urât se pare, ucigă-l-crucea frumos!",quote
"HASDEU, R. V. 16",abbr
HEM 508,citedRange
"Când se pune el, face și pă ucigă-l tămâia mogândeață și tot iese dasupra.",quote
"JIPESCU, O. 52",abbr
Balele... pe care ucigă-l-toaca le scuipă din văgăune... se adună în nomol.,quote
"ODOBESCU, S. III, 187",abbr
"Moșneagul însă, gândind că-i ucigă-l-crucea, s-a spăriet.",quote
"CREANGĂ, P. 79",abbr
A călcat omul în urmă rea și-a căzut în stăpânirea lui ucigă-l-toaca.,quote
"SLAVICI, N. II, 334",abbr
Cotoroanța de babă... Ucigă-l crucea mi-a adus-o azi în casă.,quote
"CONTEMPORANUL, VI",citedRange
2,hi
În Moldova... cred românii că cel ce s-a omorât singur pe sine s-a dat lui ucigă-l-crucea.,quote
"MARIAN, Î. 345",abbr
DDRF,citedRange
BARCIANU,abbr
"ALEXI, W.",abbr
"CANDREA, F. 114",abbr
TDRG,citedRange
"PAMFILE, S. T. 58",abbr
"Când faci casă nouă, să îngropi de viu un cucoș în mijlocul ei, atunci nu se apropie „ucigă-l-crucea” de casă.",quote
"GOROVEI, CR. 56",abbr
JAHRESBER.,citedRange
Ucidă-l-toaca s-amestecă în daravelele oaminilor.,quote
"SEVERIN, S. 54",abbr
"ȘĂINEANU, D. U.",abbr
Din ziua aceea gospodarii toți s-au lepădat de ucigă-l crucea.,quote
"SADOVEANU, O. III, 36",abbr
"SCRIBAN, D.",abbr
"Ți-am spus să nu mai pomenești pe ucigă-l-crucea. Ce păcatele, doar ești preot bătrân.",quote
"CĂLINESCU, E. O. II, 239",abbr
"FORM. CUV. I, 11",citedRange
"A treia noapte au venit ucigă-i-crucea cu iadul întreg înaintea lui..., dar toate acestea n-au îngrozit pe voinic.",quote
"SBIERA, P. 153",abbr
"De-o fi „ucigă-l-toaca”, ne facem cruce și-l închinăm în stani și-n bolovani.",quote
"RETEGANUL, P. I, 14",abbr
Ucigă-l crucea  a secat toate izvoarele.,quote
"SEVASTOS, P. 32",abbr
"Fugeau, pare c-ar fi văzut pe ucigă-l toaca.",quote
id. ib. 91,abbr
"Ucidă-l-crucea, diavolu,... e dușmanul cel mai neîmpăcat al omului.",quote
"ȘEZ. I, 241",citedRange
Și fata fugea de cioban ca de ucigă-l-toaca.,quote
"RĂDULESCU-CODIN, Î. 163",abbr
Să cătrănea ucigă-l-crucea și se înnegrea de ciudă.,quote
"PAMFILE, D. 12",abbr
O îndemnă ucigă-l-toaca de se suie pe un lemn s-o ducă și pe ea acasă.,quote
"I. CR. II, 263",citedRange
"Chiuie fata, iaca vie ucigă-l crucea - Dumnezeu cu noi, în casă!",quote
"FURTUNĂ, C. 50",abbr
"COMAN, GL.",abbr
"ALR I 616/770, 890, 934, 960",citedRange
ALR SN V h 1,citedRange
"N-are pe unde scăpa, Că nu-i ucigă-l-crucea!",quote
"BALADE, II, 249",citedRange
"ZANNE, P. IV, 392",abbr
Nu trecea o noapte în care ucigă-l sfânta cruce cu toți puii lui să nu fi scăpărat pe lângă bordeiașul babii Marină.,quote
"SNOAVA, II, 103",citedRange
"Nerușinându-se de sfântul locaș, rostiră chiar numele lui ucigă-l toaca în biserică.",quote
"ib. III, 416",bibl
(Astr.; regional),usg
cărăușul.,RegDef
"Cărăușului îi zic unii și ucigă-l-toaca sau ucigă-l-crucea, adică diavolul.",quote
"OTESCU, CR. 5",abbr
"Prin unele părți, cărăușul se mai cheamă și ucigă-l-toaca.",quote
"PAMFILE, CER. 163",abbr
Refl.,usg
A se sinucide.,RegDef
Înșiși să vor ucide prea sine unde vor vede slava sfinților,quote
(cca 1550).,bibl
"CUV. D. BĂTR. II, 471/7",citedRange
Nu uitați că între sărutul însoțirei voastre se va pune fantomul acelei ce s-a ucis din pricina voastră.,quote
"NEGRUZZI, S. I, 54",abbr
"PONTBRIANT, D.",abbr
"Când ar ști Stănică că eu sânt aici, sânt sigură că s-ar ucide!",quote
"BOLINTINEANU, O. 403",abbr
"Decebal... mai înainte de a se ucide cu propria sa mână, puse să abată apele răului Sargeția.",quote
"ODOBESCU, S. II, 284",abbr
Iar tu uiți tot la raza de splendoare Ce-o varsă-asupra ta a  lumii regi... Ș-ai vrea cu proprii mâni să ne ucidem.,quote
"EMINESCU, O. IV, 373",abbr
Ce-mi mai rămâne de făcut?... Dacă m-aș ucide!,quote
"GANE, N. I, 177",abbr
"Regele... și fruntașii geți se ucid singuri, spre a nu cădea prizonieri.",quote
"PÂRVAN, G. 89",abbr
"ȘĂINEANU, D. U.",abbr
Spun parcă toți cireșii o poveste Cu-o zână albă care s-a ucis.,quote
"D. BOTEZ, P. O. 22",abbr
"(Regional; complementul indică animale, păsări domestice)",usg
A tăia,RegDef
a sacrifica,RegDef
(1),hi
Cf.,bibl
LB,citedRange
ALR I/II h 291,citedRange
ALRM I/II h 409,citedRange
"ALR I 736/243, 255, 266, 269, 270, 273, 280, 283, 355",citedRange
ALR II 3 596/157,citedRange
ALR SN IV h 1,citedRange
ALRM SN III h  936,citedRange
Fig.,usg
"O voi cari sânteți așezați de păstori ai oamenilor, nu sânteți păstori decât numai ca să tundeți și să ucideți turma voastră.",quote
"PLEȘOIANU, T. IV, 43/4",abbr
Tranz. și refl.,usg
"(Învechit și regional; despre părți ale corpului, țesuturi)",usg
"A (se) distruge, a (se) vătăma (",RegDef
I 1,hi
Apucatu-m-au zile de sărăcie... și piialea mea s-au ucis tare și oasele mele să ojogiră de arsură.,quote
2,hi
2,hi
Ți-ai ucis mâna.,quote
ALR SN VII h 1,citedRange
Tranz.,usg
(Regional),usg
"A obosi foarte tare, a epuiza.",RegDef
"Duduia părea cuminte, își căuta de casă, de copii;... voia parcă anume să-si ucidă nervii prea ațâțați.",quote
"NĂDEJDE, C. V. 21",abbr
Muta mobilele dintr-un loc în altul... pân ce-și ucidea trupul si urâtul.,quote
id. ib. 23,abbr
Refl.,usg
M-am ucis.,quote
ALR I/II h 291,citedRange
ALRM I/II h 409,citedRange
Fig.,usg
"A face să piară; a distruge, a nimici",RegDef
(1),hi
Ucise viniile lor și smochinele lor și tiri tot lemnul de hotarul lor.,quote
PSALT. 221,citedRange
"O, mândră floare,... mă tem că te va ucide A brumei aspre crudul venin.",quote
"ASACHI, S. L. I, 114",abbr
"În zădar îngheți pământul, Ucizi florile.",quote
"ALECSANDRI, P. III, 22",abbr
"Fluturii plecară și se depărtară atât de mult,... încât s-au pierdut printre fulgii de zăpadă și au fost uciși de iarnă.",quote
"D. ZAMFIRESCU, O. V, 271",abbr
"Sondele au spart scoarța pământului, fierăstraiele au ucis pădurile.",quote
"SADOVEANU, O. XIV, 391",abbr
"L. ROM. 1987, 434",citedRange
Fig.,usg
"(Complementul indică un abstract, un fenomen etc.)",usg
"A provoca dispariția, a face să înceteze.",RegDef
Nu vă temeți... sufletu lui nu pot ucide.,quote
EV. SL.-ROM. 178/14,citedRange
Fără de cuvinte pohtă să o ucidem.,quote
"CORESI, EV. 163",abbr
Sparse zidul păcatului și vrajba o ucise cu venirea sa,quote
(a. 1644).,bibl
"GCR I, 111/27",citedRange
"Astă manieră de privire ucide geniul, încurajează puternic înmulțirea mediocrităților",quote
(a. 1862).,bibl
"PLR I, 188",citedRange
"Sărmana copilă cercă în zadar să lupte în contra destinului, care-i ucidea fericirea.",quote
"ALECSANDRI, O. P. 109",abbr
Nenorocirea mea îi va ucide viața.,quote
"BOLINTINEANU, O. 404",abbr
"Tu îmi ucizi gândirea, căci nu mă înțelegi.",quote
"EMINESCU, O. IV, 437",abbr
Acea speranță eu o ucideam în inima mea.,quote
"id. ib. VII, 230",abbr
Câte talente ucise!,quote
"DELAVRANCEA, T. 64",abbr
După ce vârsta aceasta trece... frumoasele simțimente sunt ucise de proza vieții.,quote
"D. ZAMFIRESCU, O. V, 24",abbr
Privirea ei zâmbitoare ucidea orice putere de împotrivire.,quote
"BRĂTESCU-VOINEȘTI, P. 166",abbr
"Dar ea, ca energia să-mi ucidă, Râdea mereu cu râsul ei drăcesc.",quote
"CODREANU, S. I, 252",abbr
"Cucoana Marieta era așa de parfumată..., încât ucise într-o clipă... mirosul rustic și bărbătesc al nucului, sub care se aflau.",quote
"HOGAȘ, H. 91",abbr
Băui până simții că am ucis setea.,quote
"id. DR. I, 293",abbr
Moartea lui ucisese însă tot în ea.,quote
"PAPADAT-BENGESCU, R. I, 72",abbr
Rănile s-au închis; am ucis trecutul.,quote
"LOVINESCU, S. I, 29",abbr
Am făcut un tratat spre a ucide echivocul.,quote
"TITULESCU, D. 641",abbr
S-a dus să-și ucidă neastâmpărul... prin cele păduri cu fiare de vânat.,quote
"GALACTION, O. 71",abbr
Oameni veniți să-și ucidă urâtul... cătară hipnotic la ascensiunea domoală a luminei.,quote
"C. PETRESCU, Î. I, 16",abbr
"E inadmisibil să ucizi, cu un gest, tot ce e mai curat și mai sfânt într-un om!",quote
"MUȘATESCU, T. 375",abbr
Ucis-am în gând întâia clipă a vieții și fulgerat-am începuturile tale.,quote
"CIORAN, C. A. 117",abbr
"Îmi voi ucide timpul și visurile, deci, Cărpi-voi pe-ntuneric mantaua vieții mele.",quote
"ARGHEZI, S. I, 58",abbr
"Strângând banii, ai ucis din fașă zece tragedii.",quote
"CĂLINESCU, C. O.  38",abbr
Eu nu strivesc corola de minuni a lumii Și nu ucid Cu mintea tainele ce le-ntâlnesc În calea mea.,quote
"BLAGA, POEZII, 3",abbr
"Retrăiește aspirațiile, înfrângerile, durerile... cu o pietate pe care n-a ucis-o spiritul critic.",quote
"CONSTANTINESCU, S. III, 251",abbr
"Ca Saul omorând vrăjitoarele, așa voi ucide Melancolia.",quote
"BOTTA, S. I, 92",abbr
Seceta a ucis orice boare de vânt. Soarele s-a topit și a curs pe pământ.,quote
"LABIȘ, P. 37",abbr
Prea multă finețe ucide sensul însuși al criticii.,quote
"V. ROM. iunie 1965, 27",citedRange
Expr.,usg
A ucide timpul,hi
(2),hi
Succesele de la Brașov nu erau decât un mod de a  ucide timpul și amintirea speranței.,quote
"TEODOREANU, L. 428",abbr
Li se părea că a ucide timpul... în acest chip e o farsă pe care o joacă destinului.,quote
"VINEA, L. I, 198",abbr
(Învechit și regional),usg
A bate (pe cineva) foarte tare; a lovi rău (pe cineva).,RegDef
Și-i ucidea prin gloate ceia ce credea întru tinre.,quote
COD. VOR.,citedRange
2,hi
v,hi
Cine te va ucide în bucă dă și alalta,quote
"GCR I, *9/14",bibl
Nepotul popei... au uces un om de au murit,quote
(a. 1588).,bibl
"CUV. D. BĂTR. I, 52",citedRange
Se... duc în orașe și în cetăți de-i gonescu și-i  hulescu și-i ucigu și-i scopescu spre ei.,quote
COD. TOD. 209,citedRange
"Ei, venindu, i-au timpinat niște tălhar[i]... și i-au tălhuit și i-au ucis, cum vor spune sânguri dumitale",quote
(a. 1629).,bibl
"IORGA, D. B. I, 46",abbr
Să vor duce... uciși și usturați de îngeri cumpliți și nemilostivi.,quote
"VARLAAM, C. 25",abbr
Luară trestiia și-l ucidea cu nusă în cap.,quote
id. ib. 78,abbr
"Va stropși cu picioarele sau-l va ucide cu pumnii ponciși în inimă, până-l va omorî.",quote
PRAV. 85,citedRange
Coaste i-au frânt ucigându-o cu un ciocan de her.,quote
"DOSOFTEI, V. S.",abbr
v,hi
Porunci să-l întinză pre doi stâlpi cruciș și să-l ucigă pre trup.,quote
r1,hi
r1,hi
O ucidea pre trup cu  cureale crude.,quote
r1,hi
r1,hi
DRLU,citedRange
ISER,citedRange
POLIZU,abbr
TDRG,citedRange
ȘĂINEANU,abbr
CADE,citedRange
"Pe mine de ce m-ai ucis așa, cu ciomagul?",quote
"SADOVEANU, O. III, 114",abbr
Te asuprește Gheorghe Alistar? Ori te ucide?,quote
"id. ib. XIII, 658",abbr
"SCRIBAN, D.",abbr
"CL 1970, 61",citedRange
". A venit la cățelele acelea, carile erau acum iară ucise și rănite la picioare.",quote
"SBIERA, P. 209",abbr
"Îl frânseră, Îl uciseră, Până rânza îi și pierdură.",quote
MAT. FOLK. 1,citedRange
"Îl ucise, îl ucise și,... el știe cum făcu că muri copilul.",quote
"RĂDULESCU-CODIN, Î. 34",abbr
"VICIU, GL.",abbr
Se năpusti să-l apuce la bătaie... Și prinde a-l ucide cu harapnicul!,quote
"FURTUNĂ, V. 84",abbr
"Ieste-o casă văruită Ș-o ńevastă necăẑîtă, C-o ucide bărbatu Ca să-ẑ lese drăguțu.",quote
"T. PAPAHAGI, M. 47",abbr
"GR. S. V, 155",citedRange
"PAȘCA, GL.",abbr
ALR I/II h 291,citedRange
ALRM I/II h 409,citedRange
ALR II 3 596/130,citedRange
ib. 3,citedRange
ALR SN IV h 978,citedRange
(Complementul indică o parte a corpului),usg
"Mitariul... nu vrea nici ochii săi să-ș rădice la ceriu, ce ucidea pieptul lui.",quote
"CORESI, EV. 17",abbr
"Îl trânti dracul în pământ, ucigându-i capul de pietri și... muri",quote
(a. 1692).,bibl
"GCR I, 296/23",citedRange
Care femeie nu se silea să toarcă 7 jumătăți îi ucidea degetele cu un ciocan de fer.,quote
H III 314,bibl
(Complementul indică un obiect),usg
"Cumu-i piatra ce să cheamă adamant, cât să o are ucide cu hierul, tot nu să zdrobește.",quote
"VARLAAM, C. 149",abbr
Refl. recipr.,usg
Te ucizi cu careva?,quote
ALR I/II h 291,citedRange
ALR I 1 768/348,citedRange
Doi feciori să ucid pă drum.,quote
ALR II 3 578/362,citedRange
Refl.,usg
(Învechit și regional),usg
"A se lovi, a se izbi.",RegDef
Mitariul... se ucidea în piept și inema-ș răniia.,quote
"CORESI, EV. 17",abbr
"Aduș fiiul mieu ție, are duh mut; și unde să ară a fi, află-l el, ucide-se el... și scrâșneaște cu dinții lui.",quote
id. ib. 76,abbr
De pietri să ucidea și hiarăle și obedzile strica.,quote
"VARLAAM, C. 174",abbr
El să îmbată și sare la pădure și să ucide de toți copacii,quote
DLRV,bibl
M-am ucis în cap cu pumnii.,quote
"PANN, ap. CADE",bibl
Am căzut și m-am ucis.,quote
"GR. S. VI, 246",citedRange
Refl.,usg
(Învechit și regional),usg
A se lupta.,RegDef
Tremease voinicii toți... să se ucigă cu turcii.,quote
"MOXA, 379/8",citedRange
Multa urdie tătărească Năprasnic se ucide cu gloata românească.,quote
"ALECSANDRI, P. III, 289",abbr
(Regional),usg
A sfărâma,RegDef
(1),hi
"După ce a strivit toate spicele, ucide, adecă mărunțușează și paiele.",quote
"PAMFILE, A. R. 200",abbr
Ucise pe masă cu un pietroi niște sare.,quote
"HOGAȘ, DR. I, 141",abbr
"Avea Pisicuța un așa talent la ronțăit iarba și ucis între dinți vârfurile tinere și fragede ale crăngilor, încât îți lasa gura apă.",quote
id. ib. 230,abbr
Fig.,usg
A pricinui cuiva suferințe (fizice sau morale); a chinui.,RegDef
"Plângu și să flămănzescu... și sântu uciși și zua și noapte, iară inima lor iaste miloasă",quote
(ante 1550).,bibl
"GCR I, 1/23",citedRange
Ucigându-i cu ucidere [de] ceaea ce n-are moarte și ardzându-i cu cărbuni de foc nestinsu.,quote
COD. TOD. 225,citedRange
"Cu ereticii împreunându-se..., întru amărăciunea veninului cel purtătoriu de moarte necând și ucigând sufletele lor și ale oamenilor",quote
(a. 1642).,bibl
"GCR I, 98/7",citedRange
Muierușcă din Brașeu! Mură-albastră-i ochiul tău Care mă ucide rău.,quote
"ALECSANDRI, P. P. 53",abbr
Refl. pas.,usg
"Iară Hristos păziia cei ce se drăcise ca să nu se ucigă,... ca să știe... de ce reale izbăviți sânt.",quote
"CORESI, EV. 237",abbr
Intranz.,usg
(Învechit),usg
"A suferi; a plânge, a jeli.",RegDef
"Ducând să-ș îngroape cuconul ce-i murisă..., bocindu-să și ucigând ca o maică.",quote
r,hi
r,hi
Refl.,usg
(Învechit),usg
A se zbuciuma,RegDef
(1),hi
"Fămeaea... rămase acolo, ucigându-se cu atâtea plânsuri.",quote
r1,hi
r1,hi
Refl.,usg
(Prin sudul Munt.),usg
"A se căi, a se necăji.",RegDef
Acu să ucid ei că n-a învățat carte.,quote
"LEXIC REG. II, 71",citedRange
"(Învechit, rar)",usg
A pângări,RegDef
(1),hi
Și ucisu fu pământul lor cu sânge.,quote
PSALT. 226,citedRange
Ucis fu pământul lor cu sânge și spurcară-se în dealele lor.,quote
"CORESI, PS. 299/8",abbr
"ROSETTI, L. R. VI, 263",abbr
– Prez. ind.:,form
ucíd,hi
(învechit și regional),usg
ucig,hi
(regional),usg
ucíz,hi
ALR I/II h 29,bibl
ALRM I/II h 40,bibl
ALR SN VII h 1 92,bibl
ALRM SN IV h 1 49,bibl
(regional),usg
ucigi,hi
ALR SN VII h 1 92,bibl
ALRM SN IV h 1 49,bibl
(regional),usg
ucige,hi
ALR SN VII h 1 925/32,bibl
ALRM SN IV h 1 500/23,bibl
ucigă,hi
ALR SN VII h 1 92,bibl
ALRM SN IV h 150,bibl
ucidém,hi
ALR SN VII h 1 92,bibl
ALRM SN IV h 150,bibl
ucizím,hi
ALR SN VII h 1 925/,bibl
ALRM SN IV h 1500/,bibl
1,hi
ucisei,hi
(învechit),usg
uciset,hi
COD. VOR,bibl
2,hi
v,hi
"CORESI, L. 31/1",bibl
să ucide,hi
ALR SN VII h 205,bibl
ALRM SN IV h 159,bibl
să ucige,hi
ib,bibl
să uciză,hi
ib,bibl
să ucigă,hi
"CORESI, ap. DHLR II, 21",bibl
ALR SN VII h 205,bibl
ALRM SN IV h 150,bibl
uciseri,hi
PSALT. 29,bibl
ucisere,hi
"DHLR II, 22",bibl
ucis;,hi
ucizând,hi
ucigând,hi
ucidând,hi
ALR SN VII h 2152/83,bibl
ALRM SN IV h 1652/83,bibl
ucéde,hi
să ucegă,hi
"D. POP, M. 15",bibl
ucigá,hi
ocíde,hi
– Lat.,form
occidere,hi
UCÍDERE,orth
s.f.,gramGrp
s.f.,MorfDef
Acțiunea de a u c i d e.,RegDef
Omorâre,RegDef
(1),hi
(1),hi
Însumi era stându și lăsa spre uciderea lui și străjuiia veșmentele celora ce ucidea elu.,quote
COD. VOR,bibl
2,hi
v,hi
"Că den începutul lumiei den păcat întră în trupul lu Cain. Că după uciderea frățini-său, elu se răslăbi trupul aceluia.",quote
"CORESI, EV. 245",abbr
"Iaste a dooa tâlhărie și vărsare de sânge și ucidere, ce și leagea și prorocii leapădă.",quote
id. ib. 344,abbr
"Începură a lua bir de pre la alții și făcea rău mult, războaie, jafuri, furtișaguri, curvii, ucideri.",quote
"MOXA, C 104",citedRange
"Cain, carele făcu păcat mare...,  pământul cu ucidere spurcă-l.",quote
"VARLAAM, C. 181",abbr
Pentru aceasta se aprinde cu mănie tocma până la ucidere,quote
(a. 1644).,bibl
"GCR I, 113/17",citedRange
Uciderea să să cearte după voia giudețului.,quote
PRAV. 116,citedRange
Ei toți priimia pre sini uciderea: „pentru că multe răli ne făcea noă”.,quote
HERODOT,citedRange
2,hi
Să făgăduia de uciderea lui.,quote
id. 165,bibl
De-au trăitu-și rămășițele vieții cerșindu-și pururea iertăciune și dzâcând c-au făcut ucidere.,quote
v,hi
v,hi
"De se va afla în groapă furul și, rănindu-l, va muri, nu iaste lui ucidere.",quote
2,hi
2,hi
În toată vreamea iaste război și ucideri pre acel  loc.,quote
v,hi
v,hi
Nu-l urăște pentru faptele lui și pentru uciderile lui,quote
(a. 1691).,bibl
"GCR I, 294/13",citedRange
Dumitrașco... nu s-au abătut spre ucidere.,quote
"N. COSTIN, ap. CADE",bibl
"Alții zic că așea au fost la căutătură... și spre ucidere zugrăvit, cât loviia frică pre prăvitori.",quote
id. C. 70,abbr
Ucideri... și toate răutățile... le făcea,quote
(a. 1747).,bibl
"GCR II, 39/27",citedRange
Să înceteze uciderea cea zavistnică a necredinciosului.,quote
"MINEIUL (1776), 132",citedRange
rl,hi
"Ducându-se el de acolo, fu prins cu vină de ucidere.",quote
ib. 181,citedRange
vl,hi
Nu trece an să nu se facă ucideri,quote
(a. 1779).,bibl
"IORGA, S. D. XVI, 368",abbr
Ține-ț mănule de furtușag și de uciderea de oameni,quote
(a. 1784).,bibl
"GCR II, 135/30",citedRange
"Ținerea castelului în ucideri, faceri de rău, aprinderi, stricări de moșii.",quote
"ȘINCAI, HR. I, 299/32",abbr
Cela-și vinde patria pe mită; Cesta spre ucidere să invită.,quote
"BUDAI-DELEANU, Ț. 233",abbr
DRLU,citedRange
"Să umilesc pe ascultătorii mei cu zugrăvirea unei învinovățiri grozave, spre pildă, unei ucideri.",quote
"MARCOVICI, în RET. ROM. 73",citedRange
"Văzând grabnica ucidere a tovarășului său..., au tras asupra lui Robinson.",quote
"DRĂGHICI, R. 167/31",abbr
"După uciderea lui Andrei,... se apucară a căuta prin păduri și prin strâmtori pe nobilii care îmblau rătăcind.",quote
"BĂLCESCU, M. V. 392",abbr
"Plănuiseră nu numai  detronarea, ci și uciderea lui.",quote
"BARIȚIU, P. A. I, 138",abbr
POLIZU,abbr
"Tâlharii... întocmesc comploturi și, fără de sfială, Aproape de pierzare, ucideri chibzuiesc.",quote
"ALEXANDRESCU, O. I, 122",abbr
"PONTBRIANT, D.",abbr
"Este despotic, este arbitrar: violarea ce se face cetățenilor, punerea vieții lor în pericol, torturile, uciderile fără judecată.",quote
"BOLINTINEANU, O. 260",abbr
"Venerabilul bătrân... aștepta acum în rugăciuni, să sune ora uciderii sale.",quote
"ODOBESCU, S. I, 441",abbr
Toată lumea se veselea... de uciderea balaurului.,quote
"ISPIRESCU, L. 202",abbr
Simpla amenințare de ucidere cu sabia.,quote
"IONESCU-RION, S. 138",abbr
"Sudori storceau de sânge, dar nu-i părea lui rău De-atâte mari ucideri, de-ntreg trecutul său.",quote
"COȘBUC, P. II, 180",abbr
BARCIANU,abbr
Profeta... principiul uciderii tiranilor ca cea mai înaltă virtute patriotică.,quote
"CHENDI, S. I, 275",abbr
"Sunt multe feliuri de ucidere, nu numa cu săcurea la drumul mare!",quote
"AGÂRBICEANU, S. 145",abbr
Geții se adună în tumult și cer zgomotos uciderea lui Lysimach.,quote
"PÂRVAN, G. 59",abbr
"ȘĂINEANU, D. U.",abbr
Nu spuneai tu că în război nu există ucidere?,quote
"C. PETRESCU, Î. II, 18",abbr
"SCRIBAN, D.",abbr
"Singură ațâța rugul nestins, de munci, Păstrat, în iad, pedeapsă uciderii de prunci.",quote
"ARGHEZI, S. V, 23",abbr
Uciderea mișelească a lui Mihai.,quote
"CĂLINESCU, O. XII, 441",abbr
"Aflând de uciderea lui Tudor, Poenaru se oprește la Sibiu.",quote
"VIANU, L. R. 70",abbr
"Din buzunarul redingotei îmbibate de sânge, a scos un revolver. Uciderea plana peste capetele noastre mirate.",quote
"BOTTA, S. III, 176",abbr
N-a premeditat uciderea.,quote
"PREDA, M. S. 273",abbr
De notat că la animale războiul nu merge până la ucidere.,quote
"FLORIAN, R. II, 34",abbr
"Uciderea lui Hubăr de către Bandi, în final, este excesivă.",quote
"N. MANOLESCU, A. N. I, 151",abbr
"(Învechit, rar)",usg
Ucidere de sine,hi
"Aceste înfricoșate ucideri de sine, insuflate prin fanatism.",quote
2,hi
2,hi
"Omor în masă, măcel.",RegDef
Au sfărâmat Iisus pre Amalie și tot norodul lui cu ucidere de sabie (ucidere,quote
"ms. 45, t ă i e ms. 4 389).",bibl
BIBLIA,citedRange
2,hi
