word,tag
cu,quote
pietri,quote
te,quote
ucidem,quote
și,quote
te,quote
mâncă,quote
câini!,quote
N.,bibl
"STOICA,",bibl
C,bibl
B.,bibl
"186,",bibl
cf.,bibl
DRLU,citedRange
Soldații...,quote
au,quote
perit,quote
ucigând,quote
o,quote
mulțime,quote
de,quote
dușmani.,quote
1,hi
1,hi
Spre-a,quote
patriii,quote
paos,quote
a-l,quote
ucide,quote
am,quote
cercat.,quote
"ASACHI,",abbr
S.,abbr
L.,abbr
"I,",abbr
208,abbr
După,quote
ce,quote
îi,quote
uciseră,quote
mai,quote
pe,quote
"toți,",quote
se,quote
întoarseră,quote
la,quote
locul,quote
luptei,quote
spre,quote
a,quote
culege,quote
jaful.,quote
"BĂLCESCU,",abbr
M.,abbr
V.,abbr
392,abbr
ISER,citedRange
2,hi
POLIZU,abbr
De,quote
două,quote
"zile,",quote
o,quote
ceată,quote
de,quote
vânători,quote
cu,quote
arendașul,quote
moșiii,quote
se,quote
luptă,quote
să-i,quote
ucigă.,quote
"PELIMON,",abbr
I.,abbr
221/4,abbr
Făcătorii,quote
de,quote
rău,quote
fac,quote
complot,quote
ca,quote
să,quote
ucidă,quote
un,quote
călător,quote
spre,quote
a-l,quote
despoia.,quote
"CANELLA,",abbr
V.,abbr
58,abbr
Ucide-ne-mpreună,quote
ca,quote
pentru,quote
veșnicie,quote
Să,quote
fim,quote
doi,quote
spectri,quote
gemeni,quote
uniți,quote
prin,quote
infamie.,quote
"ALECSANDRI,",abbr
T.,abbr
"II,",abbr
185,abbr
"CIHAC,",abbr
"I,",abbr
295,abbr
Mândrul,quote
căpitan,quote
Ce-a,quote
ucis,quote
cu,quote
mâna-i,quote
pașa,quote
musulman.,quote
"BOLINTINEANU,",abbr
O.,abbr
44,abbr
Să-mi,quote
ucizi,quote
"calul,",quote
tâlharule!,quote
"GRANDEA,",abbr
S.,abbr
206,abbr
Puteri,quote
să,quote
puie-n,quote
brațul,quote
ce-ar,quote
sta,quote
să,quote
mă,quote
ucidă.,quote
"EMINESCU,",abbr
O.,abbr
"I,",abbr
115,abbr
Ăla,quote
a,quote
fost,quote
ucis,quote
pe,quote
tată-său,quote
și-l,quote
băgase,quote
pe,quote
frate-său,quote
la,quote
ocnă.,quote
"CARAGIALE,",abbr
O.,abbr
"VI,",abbr
285,abbr
Care,quote
ucide,quote
ursul,quote
cu,quote
cuțitul,quote
fără,quote
a,quote
clipi?,quote
"DELAVRANCEA,",abbr
O.,abbr
"II,",abbr
109,abbr
Îndată,quote
se,quote
lăți,quote
vuietul,quote
că,quote
mitropolitul,quote
a,quote
fost,quote
ucis.,quote
I.,abbr
"NEGRUZZI,",abbr
A.,abbr
66,abbr
Cel,quote
ce,quote
mi-a,quote
ucis,quote
bărbatul,quote
Azi,quote
mă,quote
are-n,quote
voia,quote
lui!,quote
"COȘBUC,",abbr
P.,abbr
"II,",abbr
11,abbr
BARCIANU,abbr
Nu,quote
se,quote
poate,quote
să,quote
ucideți,quote
un,quote
copil!,quote
"DAVILA,",abbr
V.,abbr
V.,abbr
46,abbr
"ALEXI,",abbr
W.,abbr
Când,quote
Rienzi,quote
se,quote
"apropie,",quote
îl,quote
ucide,quote
mișelește.,quote
"PANU,",abbr
A.,abbr
"I,",abbr
26,abbr
TDRG.,citedRange
"Iahveh,",quote
pe,quote
Univers,quote
"înfuriat,",quote
Ucide,quote
oameni,quote
ca,quote
să,quote
cadă,quote
stele.,quote
"CODREANU,",abbr
S.,abbr
"I,",abbr
299,abbr
"ȘĂINEANU,",abbr
D.,abbr
U.,abbr
Strecurându-se,quote
noaptea,quote
în,quote
odaia,quote
de,quote
culcare,quote
a,quote
domnului,quote
ca,quote
să-l,quote
"ucidă,",quote
Clara-doamna,quote
e,quote
prinsă.,quote
"LOVINESCU,",abbr
S.,abbr
"I,",abbr
86,abbr
Mi-au,quote
ucis,quote
bărbatul,quote
în,quote
reghimentele,quote
lor.,quote
"REBREANU,",abbr
R.,abbr
"II,",abbr
231,abbr
Ne-am,quote
bătut.,quote
Puteam,quote
prea,quote
bine,quote
să-l,quote
ucid.,quote
Dar,quote
l-am,quote
lăsat...,quote
"EFTIMIU,",abbr
Î.,abbr
98,abbr
Vehilul,quote
cu,quote
care,quote
trăia,quote
de,quote
câțiva,quote
ani...,quote
a,quote
ucis-o,quote
din,quote
gelozie.,quote
M.,abbr
"ELIADE,",abbr
D.,abbr
70,abbr
Ce?,quote
Ai,quote
ucis,quote
pe,quote
cineva?...,quote
Nu,quote
ai,quote
alură,quote
ofensivă.,quote
"TOPÂRCEANU,",abbr
,abbr
O.,abbr
A.,abbr
"I,",abbr
228,abbr
A,quote
venit,quote
înaintea,quote
curții,quote
un,quote
ticălos,quote
care-și,quote
ucisese,quote
părinții.,quote
"BRĂESCU,",abbr
O.,abbr
A.,abbr
"II,",abbr
360,abbr
Oștirile,quote
dușmanilor...,quote
veneau,quote
ucigând,quote
lumea,quote
și,quote
arzând,quote
satele.,quote
"VISSARION,",abbr
B.,abbr
43,abbr
Ucide-n,quote
cuib,quote
perechea,quote
de,quote
sure,quote
turturele,quote
Ce,quote
v-a-ngânat,quote
sărutul.,quote
"VOICULESCU,",abbr
"POEZII,",abbr
"I,",abbr
231,abbr
Înainte,quote
de,quote
"Hristos,",quote
femeia,quote
și,quote
copii,quote
erau,quote
sub,quote
stăpânirea,quote
totală,quote
a,quote
"bărbatului,",quote
care,quote
îi,quote
putea,quote
chiar,quote
ucide.,quote
"ROMANESCU,",abbr
ZEȚ.,abbr
45,abbr
D.,abbr
"POP,",abbr
M.,abbr
155,abbr
"ROSETTI,",abbr
L.,abbr
R.,abbr
"I,",abbr
128,abbr
"SCRIBAN,",abbr
D.,abbr
Întorcându-se,quote
apoi,quote
"acasă,",quote
ucide,quote
muștele,quote
care,quote
îl,quote
"turburau,",quote
se,quote
culcă,quote
din,quote
nou,quote
și,quote
poate,quote
în,quote
sfârșit,quote
să,quote
doarmă.,quote
"NEGULESCU,",abbr
G.,abbr
100,abbr
Temutul,quote
avocat,quote
,quote
ucisese,quote
în,quote
duel,quote
acum,quote
trei,quote
ani,quote
pe,quote
un,quote
alt,quote
purtător,quote
de,quote
nume,quote
istoric:,quote
Tudor,quote
Buzescu.,quote
"MIHĂESCU,",abbr
D.,abbr
A.,abbr
32,abbr
Am,quote
ucis,quote
furnicile,quote
cu,quote
"sutele,",quote
strivindu-le.,quote
"CĂLINESCU,",abbr
C.,abbr
O.,abbr
43,abbr
Cu,quote
câteva,quote
decenii,quote
"înainte,",quote
Cain,quote
al,quote
lui,quote
Byron,quote
ucidea,quote
pe,quote
fratele,quote
său,quote
Avei.,quote
"BLAGA,",abbr
Z.,abbr
109,abbr
Și-a,quote
ucis,quote
cu,quote
focuri,quote
de,quote
pușcă,quote
prietenul.,quote
"VINEA,",abbr
L.,abbr
"II,",abbr
82,abbr
Războiul,quote
devalorizează...,quote
însăși,quote
"viața,",quote
fiindcă,quote
el,quote
impune,quote
omului,quote
să,quote
ucidă,quote
omul.,quote
"FLORIAN,",abbr
R.,abbr
"II,",abbr
35,abbr
Vor,quote
aștepta,quote
lumina,quote
"zilei,",quote
vor,quote
"urca,",quote
vor,quote
sparge,quote
ușa,quote
și-l,quote
vor,quote
ucide.,quote
V.,citedRange
ROM.,citedRange
Ucigând,quote
și,quote
robind,quote
"dușmanul...,",quote
au,quote
câștigat,quote
atunci,quote
biruința,quote
cea,quote
mai,quote
frumoasă.,quote
V.,citedRange
ROM.,citedRange
ianuarie,citedRange
,citedRange
"1970,",citedRange
27,citedRange
"Uciga-l-aș,",quote
"uciga,",quote
Dar,quote
nu,quote
știu,quote
ce-i,quote
otrava.,quote
"POMPILIU,",abbr
B.,abbr
56,abbr
Ea,quote
a,quote
căutat,quote
vreme,quote
cu,quote
prilej,quote
de,quote
l-a,quote
ucis.,quote
"SEVASTOS,",abbr
P.,abbr
66,abbr
Ziua,quote
ședea,quote
lângă,quote
"oi...,",quote
Noaptea,quote
ucidea,quote
ciocoi.,quote
"RĂDULESCU-CODIN,",abbr
L.,abbr
P.,abbr
"I,",abbr
224,abbr
De,quote
"ucis,",quote
n-am,quote
ucis,quote
pe,quote
nimeni.,quote
"FURTUNĂ,",bibl
C,bibl
"82,",bibl
cf.,bibl
ALR,citedRange
I/II,citedRange
h,citedRange
291,citedRange
ALRM,citedRange
I/II,citedRange
h,citedRange
409,citedRange
ALR,citedRange
II,citedRange
3,citedRange
594/414,citedRange
ib.,citedRange
3,citedRange
Jur-prejur,quote
de,quote
mese,quote
Stau,quote
în,quote
cete,quote
dese,quote
Sfinți,quote
și,quote
"mucenici,...",quote
Uciși,quote
în,quote
dreptate.,quote
"BALADE,",citedRange
"I,",citedRange
288,citedRange
A,quote
ieșit,quote
înaintea,quote
împăratului,quote
spuind,quote
că,quote
el,quote
a,quote
ucis,quote
șarpele.,quote
CAF,bibl
"III,",bibl
394,bibl
Pentru,quote
tini-un,quote
rău,quote
de,quote
câne,quote
Mi-am,quote
ucis,quote
frate,quote
cu,quote
mine.,quote
ib.,bibl
"VI,",bibl
240,bibl
Pentru,quote
un,quote
lucru,quote
de,quote
nimica,quote
era,quote
să-mi,quote
ucid,quote
vaca.,quote
"SNOAVA,",citedRange
"III,",citedRange
144,citedRange
Nu,quote
vinde,quote
pielea,quote
ursului,quote
înainte,quote
de,quote
a-l,quote
ucide.,quote
"ZANNE,",abbr
P.,abbr
"I,",abbr
680,abbr
Gura,quote
ucide,quote
mai,quote
mult,quote
decât,quote
sabia.,quote
id.,abbr
ib.,abbr
"II,",abbr
178,abbr
(Prin,usg
analogie),usg
Albinele...,quote
îi,quote
ucig,quote
[pe,quote
trântori],quote
și,quote
din,quote
lăcașul,quote
lor,quote
afară,quote
îi,quote
scot.,quote
"TOMICI,",abbr
C.,abbr
A.,abbr
20/15,abbr
Fig.,usg
Soarele,quote
în,quote
răsărit,quote
de,quote
sânge-și,quote
spală-n,quote
mare,quote
"Lăncile,",quote
cu,quote
care,quote
a,quote
ucis,quote
în,quote
goană,quote
noaptea.,quote
"BLAGA,",abbr
"POEZII,",abbr
10,abbr
Absol.,usg
Ai,quote
obidit,quote
vrun,quote
om,quote
mișel,quote
sau,quote
ai,quote
ucis.,quote
COD.,citedRange
TOD.,citedRange
214,citedRange
Boambele...,quote
rău,quote
ucidea.,quote
N.,abbr
"STOICA,",abbr
C.,abbr
B.,abbr
165,abbr
Toți,quote
care,quote
au,quote
ucis,quote
n-au,quote
să,quote
uite,quote
aceasta,quote
niciodată.,quote
C.,abbr
"PETRESCU,",abbr
Î.,abbr
"II,",abbr
18,abbr
Poate,quote
ai,quote
fi,quote
vrut,quote
să,quote
și,quote
ucizi?,quote
"ARGHEZI,",abbr
S.,abbr
"XI,",abbr
95,abbr
Cine-a,quote
văzut,quote
pe,quote
ucigaș,quote
"șezând,",quote
Și,quote
după,quote
ce-a,quote
"ucis,",quote
Alăturea,quote
de,quote
"victimă,",quote
ani,quote
lungi?,quote
"JEBELEANU,",abbr
S.,abbr
H.,abbr
73,abbr
Am,quote
mers,quote
la,quote
vânătoare,quote
și-am,quote
ucis.,quote
"ISANOS,",abbr
P.,abbr
390,abbr
Obuzele,quote
ucideau,quote
și,quote
săpau,quote
totodată,quote
"groapa,",quote
id.,abbr
V.,abbr
104,abbr
Refl.,usg
pas.,usg
Poruncea,quote
"Dumnezeu,",quote
în,quote
legea,quote
"veche,",quote
că,quote
de,quote
va,quote
slobozi,quote
vreo,quote
"fată,",quote
cu,quote
bună,quote
voia,quote
"ei,",quote
a-și,quote
pierde,quote
fecioriia,quote
"sa...,",quote
să,quote
,quote
se,quote
ucidă,quote
cu,quote
pietri.,quote
"MAIOR,",abbr
în,abbr
ȘA,abbr
"I,",abbr
801,abbr
Secretariul,quote
"ministrului...,",quote
ieșind,quote
de,quote
la,quote
"teatru,",quote
s-au,quote
ucis,quote
de,quote
cătră,quote
un,quote
"om,",quote
ce-l,quote
scoseră,quote
din,quote
slujba,quote
sa.,quote
2,hi
2,hi
"Comendantul...,",quote
mergând,quote
cu,quote
o,quote
însămnătoare,quote
parte,quote
de,quote
armie,quote
prin,quote
Transilvania,quote
și,quote
Ungaria,quote
de,quote
"sus,",quote
s-au,quote
ucis,quote
la,quote
a,quote
lui,quote
înturnare,quote
de,quote
cătră,quote
unguri.,quote
IST.,citedRange
M.,citedRange
20/6,citedRange
Iar,quote
de,quote
atunci,quote
nu,quote
se,quote
mai,quote
ucid,quote
oameni,quote
bătrâni.,quote
"FURTUNĂ,",abbr
C.,abbr
41,abbr
Refl.,usg
recipr.,usg
Cf.,bibl
"PONTBRIANT,",bibl
D,bibl
Să-i,quote
facă,quote
să,quote
se,quote
bată,quote
până,quote
s-or,quote
ucide.,quote
"CREANGĂ,",abbr
P.,abbr
144,abbr
Trebuie,quote
să,quote
"umble,",quote
să,quote
"plângă,",quote
să,quote
se,quote
"mângâie,",quote
să,quote
"râză,",quote
să,quote
se,quote
bată,quote
sau,quote
să,quote
se,quote
ucigă,quote
chiar.,quote
"CARAGIALE,",abbr
O.,abbr
"III,",abbr
297,abbr
Dincolo,quote
de,quote
,quote
"noi,...",quote
atâția,quote
și,quote
atâția,quote
care,quote
se,quote
ucid.,quote
C.,abbr
"PETRESCU,",abbr
Î.,abbr
"I,",abbr
103,abbr
Am,quote
fost,quote
trimiși,quote
să,quote
ne,quote
măcelărim,quote
unul,quote
pe,quote
altul...,quote
ar,quote
vrea,quote
să,quote
ne,quote
ucidem,quote
din,quote
nou.,quote
H.,abbr
"LOVINESCU,",abbr
T.,abbr
106,abbr
(Prin,usg
exagerare),usg
Discordia,quote
ne,quote
va,quote
ucide.,quote
Trebui,quote
să,quote
ne,quote
unim,quote
forțele.,quote
"HASDEU,",abbr
T.,abbr
C.,abbr
35,abbr
Și-nciudat,quote
pe,quote
vulpe,quote
că,quote
l-a,quote
"amăgit,",quote
se,quote
duce,quote
s-o,quote
ucidă,quote
în,quote
bătaie.,quote
"CREANGĂ,",bibl
ap.,bibl
CADE,bibl
Nu-i,quote
ucidea,quote
"chinul,",quote
cât,quote
doru-i,quote
ucidea.,quote
"COȘBUC,",abbr
P.,abbr
"II,",abbr
201,abbr
Născutu-s-a,quote
din,quote
setea,quote
de,quote
lumină,quote
Ce,quote
pururea,quote
pe,quote
om,quote
va,quote
să-l,quote
ucidă.,quote
"CODREANU,",abbr
S.,abbr
"I,",abbr
80,abbr
"O,",quote
"o,",quote
nu,quote
cumva,quote
ți-ai,quote
pus,quote
în,quote
gând,quote
să,quote
mă,quote
ucizi,quote
cu,quote
o,quote
mărturisire?,quote
"REBREANU,",abbr
I.,abbr
105,abbr
Cântați-mi,quote
să,quote
mă,quote
"satur,...",quote
"Voi,",quote
"stele,",quote
măști,quote
de,quote
"aur,",quote
Hieratice,quote
făpturi.,quote
De,quote
m-ar,quote
ucide,quote
vraja,quote
romanticei,quote
păduri.,quote
"BOTTA,",abbr
S.,abbr
"I,",abbr
127,abbr
Își,quote
chinuiau,quote
mintea,quote
ce,quote
să,quote
mai,quote
inventeze,quote
ca,quote
să,quote
nu-i,quote
ucidă,quote
plictiseala.,quote
"PREDA,",abbr
R.,abbr
12,abbr
L-o,quote
bătut,quote
de,quote
l-o,quote
ucigat.,quote
ALR,citedRange
II,citedRange
3,citedRange
596/95,citedRange
(Subiectul,usg
indică,usg
o,usg
"boală,",usg
o,usg
substanță,usg
"toxică,",usg
un,usg
obiect,usg
etc.),usg
"Medicamentul,...",quote
la,quote
o,quote
doză,quote
"oarecare,",quote
poate,quote
să,quote
ucigă.,quote
MAN.,citedRange
SĂNĂT.,citedRange
50/22,citedRange
Cade,quote
copacul,quote
peste,quote
car,quote
de-l,quote
sfarmă,quote
și,quote
peste,quote
boi,quote
de-i,quote
ucide.,quote
"CREANGĂ,",abbr
P.,abbr
46,abbr
L-a,quote
ajuns,quote
boala,quote
care,quote
l-a,quote
ucis.,quote
"ARGHEZI,",abbr
S.,abbr
"IX,",abbr
154,abbr
Molima,quote
din,quote
1813-1814,quote
a,quote
ucis,quote
jumătate,quote
din,quote
populația,quote
capitalei.,quote
G.,abbr
"BARBU,",abbr
A.,abbr
V.,abbr
179,abbr
(Prin,usg
metonimie),usg
Cutare,quote
produs,quote
chimic...,quote
se,quote
,quote
administrează,quote
cu,quote
"centimiligramul,",quote
și,quote
rețeta,quote
lui,quote
ar,quote
putea,quote
ucide,quote
un,quote
elefant.,quote
"ARGHEZI,",abbr
S.,abbr
"XII,",abbr
31,abbr
(În,usg
imprecații),usg
Ești,quote
mai,quote
"mare,",quote
apoi,quote
și,quote
mai,quote
"frumușică,",quote
căci,quote
aceasta,quote
"caută,",quote
precum,quote
îl,quote
văz,quote
"eu,",quote
ucide-l-ar,quote
pietrile,quote
de,quote
schimonosit!,quote
"GORJAN,",abbr
H.,abbr
173/14,abbr
Ucig-o,quote
toaca!,quote
Bată-o,quote
pustia!,quote
D-ale,quote
ei,quote
fermeci,quote
mi-e,quote
rea,quote
soția.,quote
I.,abbr
"VĂCĂRESCUL,",abbr
P.,abbr
330/25,abbr
Ascundeți-vă,quote
mai,quote
"bine...,",quote
ca,quote
să,quote
nu,quote
vă,quote
mai,quote
"găsească,",quote
ucigă-l,quote
crucea,quote
și,quote
mănânce-l,quote
moartea!,quote
"EMINESCU,",abbr
P.,abbr
L.,abbr
16,abbr
Dar,quote
diavolul,quote
ce,quote
alta,quote
are,quote
de,quote
lucru,quote
decât,quote
să,quote
ispitească...,quote
-,quote
ucigă-l,quote
crucea!,quote
"CARAGIALE,",abbr
O.,abbr
"II,",abbr
249,abbr
Ucigă-te,quote
"bolohanii,",quote
unde-ai,quote
îmbiat,quote
toată,quote
"ziua,",quote
,quote
spânzuratule?,quote
"CONTEMPORANUL,",citedRange
VI,citedRange
2,hi
"Piei,",quote
"dimone,",quote
ucigă-te-ar,quote
crucea!,quote
"DELAVRANCEA,",abbr
V.,abbr
V.,abbr
26,abbr
Ucigă-te,quote
toaca!,quote
zice,quote
bătrâna,quote
scuipând,quote
în,quote
sân.,quote
"AGÂRBICEANU,",abbr
O.,abbr
"I,",abbr
30,abbr
Se,quote
bucura,quote
și,quote
zicea,quote
c-o,quote
avut,quote
noroc.,quote
"Norocul,",quote
ucigă-l,quote
focul,quote
.,quote
.,quote
.,quote
"VLASIU,",abbr
A.,abbr
P.,abbr
468,abbr
Ptiu!,quote
Ucigă-te,quote
crucea!,quote
"SORESCU,",abbr
L.,abbr
L.,abbr
"III,",abbr
90,abbr
Ucigă-te,quote
"crucea,",quote
drace!,quote
Ce,quote
nu,quote
dai,quote
babelor,quote
pace?,quote
JARNÍK,abbr
-,abbr
"BÂRSEANU,",abbr
D.,abbr
466,abbr
Ucigă-te,quote
"crucea,",quote
tu,quote
ai,quote
chiar,quote
nebunit,quote
de,quote
tot.,quote
"RETEGANUL,",abbr
P.,abbr
"I,",abbr
7,abbr
Ucigă-te,quote
"toaca,",quote
da,quote
aici,quote
îmi,quote
erai,quote
părintele!,quote
"SEVASTOS,",abbr
P.,abbr
119,abbr
ȘEZ.,citedRange
"V,",citedRange
167,citedRange
"Fugi,",quote
"izdate,",quote
"blestemate,",quote
Ucigă-te,quote
sfânta,quote
cruce.,quote
"RĂDULESCU-CODIN,",abbr
L.,abbr
P.,abbr
"I,",abbr
562,abbr
Ucigă-te,quote
sfânta,quote
"cruce,",quote
Sui,quote
în,quote
pod,quote
și,quote
n-ai,quote
ce,quote
duce!,quote
"VICIU,",abbr
F.,abbr
121,abbr
Ucigă-te,quote
"crucea,",quote
"drace,",quote
Ce,quote
nu,quote
dai,quote
babelor,quote
"pace,",quote
Să,quote
mai,quote
facă,quote
rugăciuni.,quote
AN.,citedRange
DOBR.,citedRange
"XI,",citedRange
117,citedRange
ALR,citedRange
II,citedRange
3,citedRange
596/346,citedRange
ALR,citedRange
SN,citedRange
VII,citedRange
h,citedRange
2,citedRange
"Trezindu-se,",quote
începe,quote
a-și,quote
face,quote
cruce,quote
și,quote
a,quote
povesti,quote
ce,quote
a,quote
visat,quote
strigând:,quote
-Ptiu!,quote
ucigă-l,quote
"toaca,",quote
necurat.,quote
"SNOAVA,",citedRange
"III,",citedRange
577,citedRange
Compuse:,RegDef
ucigă-l-crucea,hi
-sfânta-cruce,hi
ucigă-l-toaca,hi
ucigă-l-tămâia,hi
-fumul-,hi
tămâii,hi
ucigă-l-pietrele,hi
bolovanii,hi
ucigă-l-vederea,hi
mânia,hi
focul,hi
întunerecul,hi
ucigă-l-Maica-Precista,hi
Doamne),hi
s.m.,MorfDef
(popular),usg
nume,RegDef
dat,RegDef
diavolului.,RegDef
Cf.,bibl
POLIZU,abbr
Fugea,quote
lumea,quote
de,quote
dânsul,quote
ca,quote
de,quote
ucigă-l,quote
toaca.,quote
"GHICA,",abbr
S.,abbr
41,abbr
"PONTBRIANT,",abbr
D.,abbr
Îngerul,quote
urât,quote
se,quote
"pare,",quote
ucigă-l-crucea,quote
frumos!,quote
"HASDEU,",abbr
R.,abbr
V.,abbr
16,abbr
HEM,citedRange
508,citedRange
Când,quote
se,quote
pune,quote
"el,",quote
face,quote
și,quote
pă,quote
ucigă-l,quote
tămâia,quote
mogândeață,quote
și,quote
tot,quote
iese,quote
dasupra.,quote
"JIPESCU,",abbr
O.,abbr
52,abbr
Balele...,quote
pe,quote
care,quote
ucigă-l-toaca,quote
le,quote
scuipă,quote
din,quote
văgăune...,quote
se,quote
adună,quote
în,quote
nomol.,quote
"ODOBESCU,",abbr
S.,abbr
"III,",abbr
187,abbr
Moșneagul,quote
"însă,",quote
gândind,quote
că-i,quote
"ucigă-l-crucea,",quote
s-a,quote
spăriet.,quote
"CREANGĂ,",abbr
P.,abbr
79,abbr
A,quote
călcat,quote
omul,quote
în,quote
urmă,quote
rea,quote
și-a,quote
căzut,quote
în,quote
stăpânirea,quote
lui,quote
ucigă-l-toaca.,quote
"SLAVICI,",abbr
N.,abbr
"II,",abbr
334,abbr
Cotoroanța,quote
de,quote
babă...,quote
Ucigă-l,quote
crucea,quote
mi-a,quote
adus-o,quote
azi,quote
în,quote
casă.,quote
"CONTEMPORANUL,",citedRange
VI,citedRange
2,hi
În,quote
Moldova...,quote
cred,quote
românii,quote
că,quote
cel,quote
ce,quote
s-a,quote
omorât,quote
singur,quote
pe,quote
sine,quote
s-a,quote
dat,quote
lui,quote
ucigă-l-crucea.,quote
"MARIAN,",abbr
Î.,abbr
345,abbr
DDRF,citedRange
BARCIANU,abbr
"ALEXI,",abbr
W.,abbr
"CANDREA,",abbr
F.,abbr
114,abbr
TDRG,citedRange
"PAMFILE,",abbr
S.,abbr
T.,abbr
58,abbr
Când,quote
faci,quote
casă,quote
"nouă,",quote
să,quote
îngropi,quote
de,quote
viu,quote
un,quote
cucoș,quote
în,quote
mijlocul,quote
"ei,",quote
atunci,quote
nu,quote
se,quote
apropie,quote
„ucigă-l-crucea”,quote
de,quote
casă.,quote
"GOROVEI,",abbr
CR.,abbr
56,abbr
JAHRESBER.,citedRange
Ucidă-l-toaca,quote
s-amestecă,quote
în,quote
daravelele,quote
oaminilor.,quote
"SEVERIN,",abbr
S.,abbr
54,abbr
"ȘĂINEANU,",abbr
D.,abbr
U.,abbr
Din,quote
ziua,quote
aceea,quote
gospodarii,quote
toți,quote
s-au,quote
lepădat,quote
de,quote
ucigă-l,quote
crucea.,quote
"SADOVEANU,",abbr
O.,abbr
"III,",abbr
36,abbr
"SCRIBAN,",abbr
D.,abbr
Ți-am,quote
spus,quote
să,quote
nu,quote
mai,quote
pomenești,quote
pe,quote
ucigă-l-crucea.,quote
Ce,quote
"păcatele,",quote
doar,quote
ești,quote
preot,quote
bătrân.,quote
"CĂLINESCU,",abbr
E.,abbr
O.,abbr
"II,",abbr
239,abbr
FORM.,citedRange
CUV.,citedRange
"I,",citedRange
11,citedRange
A,quote
treia,quote
noapte,quote
au,quote
venit,quote
ucigă-i-crucea,quote
cu,quote
iadul,quote
întreg,quote
înaintea,quote
"lui...,",quote
dar,quote
toate,quote
acestea,quote
n-au,quote
îngrozit,quote
pe,quote
voinic.,quote
"SBIERA,",abbr
P.,abbr
153,abbr
De-o,quote
fi,quote
"„ucigă-l-toaca”,",quote
ne,quote
facem,quote
cruce,quote
și-l,quote
închinăm,quote
în,quote
stani,quote
și-n,quote
bolovani.,quote
"RETEGANUL,",abbr
P.,abbr
"I,",abbr
14,abbr
Ucigă-l,quote
crucea,quote
,quote
a,quote
secat,quote
toate,quote
izvoarele.,quote
"SEVASTOS,",abbr
P.,abbr
32,abbr
"Fugeau,",quote
pare,quote
c-ar,quote
fi,quote
văzut,quote
pe,quote
ucigă-l,quote
toaca.,quote
id.,abbr
ib.,abbr
91,abbr
"Ucidă-l-crucea,",quote
"diavolu,...",quote
e,quote
dușmanul,quote
cel,quote
mai,quote
neîmpăcat,quote
al,quote
omului.,quote
ȘEZ.,citedRange
"I,",citedRange
241,citedRange
Și,quote
fata,quote
fugea,quote
de,quote
cioban,quote
ca,quote
de,quote
ucigă-l-toaca.,quote
"RĂDULESCU-CODIN,",abbr
Î.,abbr
163,abbr
Să,quote
cătrănea,quote
ucigă-l-crucea,quote
și,quote
se,quote
înnegrea,quote
de,quote
ciudă.,quote
"PAMFILE,",abbr
D.,abbr
12,abbr
O,quote
îndemnă,quote
ucigă-l-toaca,quote
de,quote
se,quote
suie,quote
pe,quote
un,quote
lemn,quote
s-o,quote
ducă,quote
și,quote
pe,quote
ea,quote
acasă.,quote
I.,citedRange
CR.,citedRange
"II,",citedRange
263,citedRange
Chiuie,quote
"fata,",quote
iaca,quote
vie,quote
ucigă-l,quote
crucea,quote
-,quote
Dumnezeu,quote
cu,quote
"noi,",quote
în,quote
casă!,quote
"FURTUNĂ,",abbr
C.,abbr
50,abbr
"COMAN,",abbr
GL.,abbr
ALR,citedRange
I,citedRange
"616/770,",citedRange
"890,",citedRange
"934,",citedRange
960,citedRange
ALR,citedRange
SN,citedRange
V,citedRange
h,citedRange
1,citedRange
N-are,quote
pe,quote
unde,quote
"scăpa,",quote
Că,quote
nu-i,quote
ucigă-l-crucea!,quote
"BALADE,",citedRange
"II,",citedRange
249,citedRange
"ZANNE,",abbr
P.,abbr
"IV,",abbr
392,abbr
Nu,quote
trecea,quote
o,quote
noapte,quote
în,quote
care,quote
ucigă-l,quote
sfânta,quote
cruce,quote
cu,quote
toți,quote
puii,quote
lui,quote
să,quote
nu,quote
fi,quote
scăpărat,quote
pe,quote
lângă,quote
bordeiașul,quote
babii,quote
Marină.,quote
"SNOAVA,",citedRange
"II,",citedRange
103,citedRange
Nerușinându-se,quote
de,quote
sfântul,quote
"locaș,",quote
rostiră,quote
chiar,quote
numele,quote
lui,quote
ucigă-l,quote
toaca,quote
în,quote
biserică.,quote
ib.,bibl
"III,",bibl
416,bibl
(Astr.;,usg
regional),usg
cărăușul.,RegDef
Cărăușului,quote
îi,quote
zic,quote
unii,quote
și,quote
ucigă-l-toaca,quote
sau,quote
"ucigă-l-crucea,",quote
adică,quote
diavolul.,quote
"OTESCU,",abbr
CR.,abbr
5,abbr
Prin,quote
unele,quote
"părți,",quote
cărăușul,quote
se,quote
mai,quote
cheamă,quote
și,quote
ucigă-l-toaca.,quote
"PAMFILE,",abbr
CER.,abbr
163,abbr
Refl.,usg
A,RegDef
se,RegDef
sinucide.,RegDef
Înșiși,quote
să,quote
vor,quote
ucide,quote
prea,quote
sine,quote
unde,quote
vor,quote
vede,quote
slava,quote
sfinților,quote
(cca,bibl
1550).,bibl
CUV.,citedRange
D.,citedRange
BĂTR.,citedRange
"II,",citedRange
471/7,citedRange
Nu,quote
uitați,quote
că,quote
între,quote
sărutul,quote
însoțirei,quote
voastre,quote
se,quote
va,quote
pune,quote
fantomul,quote
acelei,quote
